Date,Close/Last,RSI,
05/23/2016,115.97,44.549673,
05/20/2016,117.35,51.484119,
05/19/2016,116.81,48.67032,
05/18/2016,117.65,52.971412,
05/17/2016,117.35,51.596497,
05/16/2016,118.67,58.352124,
05/13/2016,119.81,64.963439,
05/12/2016,120.28,67.814382,
05/11/2016,119.52,65.618535,
05/10/2016,120.5,71.260694,
05/09/2016,119.24,68.085309,
05/06/2016,119.49,69.455685,
05/05/2016,117.81,65.222174,
05/04/2016,118.06,66.45578,
05/03/2016,117.43,64.95235,
05/02/2016,118.57,70.066616,
04/29/2016,117.58,68.103701,
04/28/2016,116.73,66.401165,
04/27/2016,108.89,39.668787,
04/26/2016,108.76,38.943829,
04/25/2016,110.1,43.829715,
04/22/2016,110.56,45.597126,
04/21/2016,113.44,59.004003,
04/20/2016,112.42,54.764449,
04/19/2016,112.29,54.221415,
04/18/2016,110.45,45.957195,
04/15/2016,109.64,41.794102,
04/14/2016,110.84,46.578196,
04/13/2016,110.51,45.020581,
04/12/2016,110.61,45.381449,
04/11/2016,108.99,38.153596,
04/08/2016,110.63,43.384477,
04/07/2016,113.64,56.08612,
04/06/2016,113.71,56.43192,
04/05/2016,112.22,50.596723,
04/04/2016,112.55,51.984538,
04/01/2016,116.06,70.494179,
03/31/2016,114.1,64.063604,
03/30/2016,114.7,68.156063,
03/29/2016,116.14,79.065831,
03/28/2016,113.69,72.268664,
03/24/2016,113.05,69.976819,
03/23/2016,112.54,68.085174,
03/22/2016,112.25,67.021814,
03/21/2016,111.85,65.598949,
03/18/2016,111.45,64.209151,
03/17/2016,111.02,62.753295,
03/16/2016,112.18,69.629907,
03/15/2016,110.67,65.156703,
03/14/2016,109.89,62.59542,
