Date,Open,High,Low,Close,Volume,Adj Close
2017-03-13,237.619995,237.860001,237.240005,237.809998,51882900,237.809998
2017-03-06,237.50,238.119995,235.740005,237.690002,68075100,237.690002
2017-02-27,236.639999,240.320007,236.020004,238.419998,77579900,238.419998
2017-02-21,235.520004,236.899994,235.410004,236.740005,70986100,236.740005
2017-02-13,232.080002,235.160004,232.050003,235.089996,70472200,235.089996
2017-02-06,228.869995,231.770004,228.309998,231.509995,57597300,231.509995
2017-01-30,228.169998,229.550003,226.320007,229.339996,73370100,229.339996
2017-01-23,226.740005,229.710007,225.270004,228.970001,71385700,228.970001
2017-01-17,226.309998,227.309998,225.410004,226.740005,73049200,226.740005
2017-01-09,226.910004,227.449997,224.960007,227.050003,62199000,227.050003
2017-01-03,225.039993,227.75,223.880005,227.210007,78094700,227.210007
2016-12-27,226.020004,226.729996,222.729996,223.529999,62463000,223.529999
2016-12-19,225.25,226.570007,224.919998,225.710007,68111800,225.710007
2016-12-12,226.399994,228.339996,224.669998,225.039993,127277600,225.039993
2016-12-05,220.649994,226.529999,220.419998,226.509995,85234700,225.182755
2016-11-28,221.160004,221.820007,219.149994,219.679993,82726300,218.392761
2016-11-21,219.169998,221.559998,219.00,221.520004,58581000,220.222
2016-11-14,217.029999,219.270004,215.720001,218.50,81582600,217.219681
2016-11-07,208.550003,218.309998,208.550003,216.419998,149532400,215.151871
2016-10-31,212.929993,213.190002,208.380005,208.550003,97089300,207.327988
2016-10-24,215.00,215.320007,211.710007,212.539993,84047500,211.294601
2016-10-17,213.089996,214.639999,212.169998,213.979996,72878700,212.726166
2016-10-10,216.160004,216.699997,211.210007,213.119995,90158300,211.871201
2016-10-03,215.820007,216.300003,213.990005,215.039993,85798300,213.779953
2016-09-26,215.020004,217.119995,213.619995,216.300003,100201300,215.032578
2016-09-19,214.130005,217.529999,213.029999,215.990005,82101900,214.724396
2016-09-12,212.389999,216.809998,212.309998,213.369995,154957900,212.119736
2016-09-06,218.699997,219.220001,213.25,213.279999,107237200,210.964615
2016-08-29,217.440002,218.869995,216.029999,218.369995,78204800,215.999344
2016-08-22,218.259995,219.600006,216.25,217.289993,75645600,214.931076
2016-08-15,218.889999,219.50,217.020004,218.539993,61318700,216.167496
2016-08-08,218.399994,218.940002,217.229996,218.460007,56583400,216.088379
2016-08-01,217.190002,218.229996,214.25,218.179993,67615600,215.811417
2016-07-25,217.00,217.539993,215.619995,217.119995,70918500,214.762924
2016-07-18,215.970001,217.369995,215.630005,217.240005,60359100,214.881622
2016-07-11,213.190002,217.009995,212.949997,215.830002,92123900,213.486938
2016-07-05,208.949997,212.940002,207.059998,212.649994,106347500,210.341446
2016-06-27,201.589996,210.490005,198.649994,209.919998,159712800,207.641083
2016-06-20,208.820007,210.869995,202.720001,203.240005,137397500,201.033615
2016-06-13,209.360001,210.369995,205.589996,206.520004,123704700,204.278
2016-06-06,210.699997,212.520004,209.429993,210.070007,75929700,206.714478
2016-05-31,210.559998,210.929993,208.860001,210.279999,86154300,206.921112
2016-05-23,205.509995,210.25,204.990005,210.240005,68690300,206.88176
2016-05-16,204.960007,207.339996,202.779999,205.490005,106578900,202.207626
2016-05-09,205.570007,208.539993,204.380005,204.759995,83927000,201.489288
2016-05-02,206.919998,208.179993,203.880005,205.720001,81420600,202.43396
2016-04-25,208.259995,209.809998,205.029999,206.330002,91800000,203.03421
2016-04-18,207.779999,210.919998,207.00,208.970001,85928100,205.63205
2016-04-11,205.25,208.600006,203.699997,207.779999,87283800,204.461044
2016-04-04,206.830002,207.070007,203.089996,204.50,92779700,201.233444
2016-03-28,203.610001,207.139999,202.399994,206.919998,90140800,203.614792
2016-03-21,204.070007,205.229996,201.740005,203.119995,83953000,199.875473
2016-03-14,202.160004,205.229996,201.050003,204.380005,113747000,201.115356
2016-03-07,199.339996,202.809998,197.380005,202.759995,122759600,198.497437
2016-02-29,195.110001,201.350006,193.330002,200.429993,118919700,196.216415
2016-02-22,193.869995,196.679993,189.320007,195.089996,121293900,190.988678
2016-02-16,188.770004,193.320007,187.630005,192.00,118349000,187.963654
2016-02-08,185.770004,188.339996,181.089996,186.630005,174189000,182.706543
2016-02-01,192.529999,194.580002,187.100006,187.949997,168800300,183.998779
2016-01-25,189.919998,193.880005,187.059998,193.720001,162283600,189.647491
2016-01-19,189.960007,190.759995,181.020004,190.520004,211471100,186.514771
2016-01-11,193.009995,194.860001,185.520004,187.809998,227295300,183.861725
2016-01-04,200.490005,201.899994,191.580002,191.919998,181713000,187.88533
2015-12-28,204.860001,207.789993,203.869995,203.869995,81196900,199.584106
2015-12-21,201.410004,206.330002,200.089996,205.679993,92411800,201.356049
2015-12-14,202.070007,208.479996,199.830002,200.020004,191591500,195.815048
2015-12-07,209.229996,209.729996,201.509995,201.880005,138834200,196.46669
2015-11-30,209.75,211.00,204.75,209.619995,135652100,203.99913
2015-11-23,209.380005,209.979996,207.410004,209.559998,63275800,203.94075
2015-11-16,202.320007,210.119995,202.179993,209.309998,108468600,203.697449
2015-11-09,209.309998,209.490005,202.440002,202.539993,109924300,197.108978
2015-11-02,208.320007,211.660004,208.169998,210.039993,93324300,204.407867
2015-10-26,207.300003,209.440002,205.789993,207.929993,100889500,202.354446
2015-10-19,202.50,207.949997,201.649994,207.509995,115272800,201.945709
2015-10-12,201.419998,203.289993,198.940002,203.270004,98452500,197.819412
2015-10-05,196.460007,201.899994,196.330002,201.330002,124205400,195.931427
2015-09-28,191.779999,195.029999,186.929993,195.00,168619100,189.771164
2015-09-21,196.440002,197.679993,190.559998,192.850006,133368200,187.678833
2015-09-14,196.949997,202.889999,194.960007,195.449997,158508700,190.209106
2015-09-08,195.940002,199.470001,194.25,196.740005,135918900,190.474258
2015-08-31,198.110001,199.130005,190.729996,192.589996,187747400,186.456421
2015-08-24,187.490005,199.839996,182.399994,199.279999,330178500,192.933365
2015-08-17,208.710007,210.679993,197.520004,197.830002,172925500,191.529541
2015-08-10,209.279999,210.669998,205.360001,209.419998,108129100,202.750427
2015-08-03,210.460007,211.309998,206.869995,207.949997,103092400,201.32724
2015-07-27,206.940002,211.449997,206.259995,210.50,111253700,203.796036
2015-07-20,212.75,213.179993,207.600006,208.00,89068700,201.375656
2015-07-13,208.990005,212.550003,208.940002,212.479996,96281200,205.712967
2015-07-06,205.770004,208.169998,204.110001,207.479996,145877100,200.872208
2015-06-29,208.050003,209.830002,205.279999,207.309998,156475000,200.707626
2015-06-22,211.910004,212.589996,209.160004,209.820007,86552400,203.137695
2015-06-15,208.639999,213.339996,207.789993,210.809998,126549500,204.096161
2015-06-08,209.639999,212.089996,207.690002,210.009995,107581600,202.337418
2015-06-01,211.940002,212.669998,208.979996,209.770004,109255600,202.106186
2015-05-26,212.399994,212.979996,210.199997,211.139999,104354200,203.426132
2015-05-18,212.240005,213.779999,212.160004,212.990005,69143900,205.208557
2015-05-11,211.570007,212.610001,208.619995,212.440002,92509500,204.678635
2015-05-04,211.229996,212.020004,206.759995,211.619995,112687100,203.888596
2015-04-27,212.330002,212.479996,207.619995,210.720001,111322200,203.021484
2015-04-20,209.059998,211.970001,208.899994,211.649994,81385400,203.917496
2015-04-13,209.869995,211.039993,207.009995,207.949997,101822700,200.352676
2015-04-06,205.369995,210.089996,205.210007,210.039993,88645600,202.366318
2015-03-30,206.979996,208.610001,204.509995,206.440002,111788400,198.897842
2015-03-23,210.419998,211.110001,204.119995,205.740005,116223500,198.223419
2015-03-16,206.710007,211.270004,205.860001,210.410004,151010100,202.722809
2015-03-09,207.740005,208.789993,204.399994,205.830002,122698000,197.428864
2015-03-02,210.779999,212.059998,207.100006,207.50,115463000,199.030701
2015-02-23,210.940002,212.240005,210.479996,210.660004,80143800,202.061722
2015-02-17,209.399994,211.330002,208.729996,211.240005,97495000,202.618057
2015-02-09,204.770004,209.839996,204.139999,209.779999,93137400,201.217636
2015-02-02,200.050003,207.240005,197.860001,205.550003,129050300,197.160294
2015-01-26,204.710007,205.559998,198.679993,199.449997,153176700,191.309265
2015-01-20,202.399994,206.259995,200.169998,204.970001,136451600,196.603973
2015-01-12,204.410004,205.479996,198.550003,201.630005,188086800,193.400299
2015-01-05,204.169998,206.419998,198.860001,204.25,161983100,195.913361
2014-12-29,208.220001,208.970001,204.179993,205.429993,101246100,197.045181
2014-12-22,206.75,208.850006,206.460007,208.440002,92694200,199.932343
2014-12-15,201.979996,212.970001,197.860001,206.520004,241227600,198.090714
2014-12-08,207.520004,208.119995,200.850006,200.889999,150993500,191.632828
2014-12-01,206.399994,208.470001,205.380005,208.00,85953900,198.415207
2014-11-24,207.169998,207.869995,206.800003,207.199997,66261700,197.652069
2014-11-17,203.850006,207.839996,203.649994,206.679993,90809900,197.156021
2014-11-10,203.380005,204.830002,203.130005,204.240005,75342800,194.828476
2014-11-03,201.919998,203.600006,200.059998,203.339996,95056200,193.96994
2014-10-27,195.729996,201.820007,195.029999,201.660004,118496000,192.367355
2014-10-20,188.130005,196.490005,188.070007,196.429993,141930600,187.378342
2014-10-13,190.460007,191.149994,181.919998,188.470001,262503400,179.785156
2014-10-06,197.339996,197.600006,190.490005,190.539993,174353200,181.759766
2014-09-29,196.199997,198.300003,192.350006,196.520004,136613200,187.464218
2014-09-22,200.350006,200.380005,196.270004,197.899994,119613800,188.780609
2014-09-15,199.160004,201.899994,198.380005,200.699997,112101400,191.451584
2014-09-08,200.919998,201.210007,198.559998,199.130005,80834300,189.070145
2014-09-02,200.970001,201.580002,199.410004,201.110001,79325200,190.950119
2014-08-25,200.139999,200.820007,199.149994,200.710007,56652800,190.570328
2014-08-18,196.800003,199.759995,196.690002,199.190002,70244000,189.127106
2014-08-11,193.970001,196.649994,192.940002,195.720001,82909000,185.832413
2014-08-04,192.869995,194.300003,190.550003,193.240005,118319000,183.477707
2014-07-28,197.759995,198.449997,191.570007,192.50,125337400,182.775085
2014-07-21,197.089996,199.059998,196.429993,197.720001,66921400,187.731369
2014-07-14,197.610001,198.259995,195.429993,197.710007,103935800,187.721878
2014-07-07,197.820007,197.979996,195.059998,196.610001,81222800,186.677444
2014-06-30,195.699997,198.289993,195.529999,198.199997,66521200,188.187119
2014-06-23,195.990005,196.50,194.130005,195.820007,81077400,185.927368
2014-06-16,193.889999,196.600006,193.660004,195.940002,92808200,186.041306
2014-06-09,195.350006,196.050003,193.110001,194.130005,75877400,183.443726
2014-06-02,192.949997,195.429993,191.970001,195.380005,71206200,184.624908
2014-05-27,191.059998,192.800003,190.949997,192.679993,69856500,182.073532
2014-05-19,187.690002,190.479996,187.070007,190.350006,77443500,179.871796
2014-05-12,188.800003,190.419998,186.479996,188.050003,95635000,177.69841
2014-05-05,187.139999,189.050003,186.009995,187.960007,89026800,177.613373
2014-04-28,187.050003,189.139999,184.960007,188.059998,102373600,177.707855
2014-04-21,186.440002,188.399994,185.869995,186.289993,83307600,176.035278
2014-04-14,182.929993,186.910004,181.440002,186.389999,124981700,176.129776
2014-04-07,185.949997,187.169998,181.309998,181.509995,138785400,171.518402
2014-03-31,186.669998,189.699997,185.520004,186.399994,102905600,176.139221
2014-03-24,186.839996,187.339996,183.899994,185.490005,117826200,175.279327
2014-03-17,185.589996,189.020004,185.470001,186.199997,131360000,175.950241
2014-03-10,187.970001,188.710007,184.440002,184.660004,117541300,173.728256
2014-03-03,184.649994,188.960007,183.75,188.259995,124140200,177.115128
2014-02-24,184.279999,187.149994,184.199997,186.289993,114909700,175.261749
2014-02-18,184.179993,184.949997,182.600006,183.889999,107524900,173.00383
2014-02-10,179.699997,184.360001,179.210007,184.020004,100358200,173.126144
2014-02-03,177.970001,179.869995,173.710007,179.679993,177548900,169.04306
2014-01-27,179.059998,179.809998,176.880005,178.179993,164303900,167.631851
2014-01-21,184.699997,184.770004,178.830002,178.889999,122766500,168.299835
2014-01-13,183.669998,184.940002,181.339996,183.639999,106714600,172.768631
2014-01-06,183.490005,184.220001,182.080002,184.139999,96692900,173.239029
2013-12-30,183.869995,184.690002,182.479996,182.889999,86001100,172.063034
2013-12-23,182.449997,184.179993,182.070007,183.850006,64036400,172.966202
2013-12-16,178.949997,181.990005,177.320007,181.559998,150921000,170.811768
2013-12-09,181.470001,181.669998,177.759995,178.110001,101012800,166.661194
2013-12-02,181.089996,181.429993,178.350006,180.940002,114796800,169.309296
2013-11-25,181.130005,181.75,180.369995,181.00,70287700,169.365433
2013-11-18,180.350006,180.830002,177.979996,180.809998,99546600,169.187637
2013-11-11,177.119995,180.119995,176.089996,180.050003,91340200,168.476501
2013-11-04,176.690002,177.639999,174.759995,177.289993,110512600,165.893906
2013-10-28,175.889999,177.509995,175.220001,176.210007,117796400,164.883331
2013-10-21,174.449997,176.00,173.960007,175.949997,100045200,164.640045
2013-10-14,169.210007,174.509995,169.080002,174.389999,139394400,163.180313
2013-10-07,167.419998,170.320007,164.529999,170.259995,148855600,159.315781
2013-09-30,167.479996,169.50,166.839996,168.889999,131604600,158.033859
2013-09-23,170.490005,170.649994,168.470001,168.910004,100908900,158.052567
2013-09-16,171.160004,173.600006,170.039993,170.720001,134353400,159.746231
2013-09-09,166.449997,169.559998,166.449997,169.330002,88777800,157.677002
2013-09-03,165.229996,166.979996,163.699997,166.039993,115652800,154.613403
2013-08-26,166.789993,167.300003,163.050003,163.649994,122112700,152.387878
2013-08-19,165.639999,166.830002,164.190002,166.619995,107524500,155.153488
2013-08-12,168.460007,169.899994,165.50,165.830002,102605700,154.417862
2013-08-05,170.570007,170.960007,168.550003,169.309998,84072200,157.658371
2013-07-29,168.679993,170.970001,168.110001,170.949997,101769600,159.185516
2013-07-22,169.410004,169.860001,167.520004,169.110001,98415100,157.472137
2013-07-15,167.970001,169.270004,167.070007,169.169998,91695600,157.528015
2013-07-08,163.860001,167.929993,163.080002,167.509995,117721100,155.982239
2013-07-01,161.259995,163.080002,160.220001,163.020004,121112900,151.801254
2013-06-24,157.410004,161.820007,155.729996,160.419998,161865100,149.380173
2013-06-17,164.289993,165.990005,157.470001,159.070007,210070600,148.123077
2013-06-10,165.309998,165.399994,161.300003,163.179993,149463800,151.150436
2013-06-03,163.830002,165.100006,160.25,164.800003,185264600,152.651016
2013-05-28,167.039993,167.779999,163.130005,163.449997,147171700,151.400528
2013-05-20,166.779999,169.070007,163.940002,165.309998,157509100,153.123413
2013-05-13,163.199997,167.039993,162.820007,166.940002,112255400,154.633255
2013-05-06,161.490005,163.699997,161.419998,163.410004,92920400,151.363495
2013-04-29,158.669998,161.880005,158.100006,161.369995,116813500,149.473877
2013-04-22,155.779999,159.270004,154.75,158.240005,119291000,146.574615
2013-04-15,158.00,158.130005,153.550003,155.479996,181774400,144.018082
2013-04-08,155.270004,159.710007,154.75,158.800003,110141300,147.093338
2013-04-01,156.589996,157.210007,153.770004,155.160004,129283300,143.72168
2013-03-25,156.009995,156.850006,154.350006,156.669998,110265500,145.120361
2013-03-18,154.339996,155.949997,153.589996,155.600006,129559900,144.129242
2013-03-11,155.320007,156.800003,155.130005,155.830002,109396900,144.342285
2013-03-04,151.759995,155.649994,151.520004,155.440002,104898200,143.343491
2013-02-25,152.630005,152.869995,148.729996,152.110001,176140700,140.272644
2013-02-19,152.369995,153.279999,149.940002,151.889999,136323400,140.069763
2013-02-11,151.740005,152.610001,151.389999,152.110001,103510200,140.272644
2013-02-04,150.320007,151.889999,149.429993,151.800003,135474500,139.986771
2013-01-28,150.289993,151.419998,149.509995,151.240005,119329700,139.470352
2013-01-22,148.330002,150.25,147.979996,150.25,127507800,138.557388
2013-01-14,146.889999,148.490005,146.199997,148.330002,118265700,136.786804
2013-01-07,145.850006,147.149994,144.979996,147.070007,113333100,135.624863
2012-12-31,139.660004,146.610001,139.539993,146.369995,174393400,134.979324
2012-12-24,142.479996,142.710007,139.869995,140.029999,119387400,129.132721
2012-12-17,142.470001,145.580002,141.940002,142.789993,177253400,131.677917
2012-12-10,142.210007,144.550003,141.880005,142.100006,134141500,130.118774
2012-12-03,142.800003,142.919998,140.369995,142.410004,122283200,130.402634
2012-11-26,140.649994,142.509995,139.00,142.149994,138702200,130.164551
2012-11-19,137.899994,141.399994,136.410004,141.350006,104605800,129.432007
2012-11-12,138.589996,139.25,134.699997,136.369995,165962600,124.871895
2012-11-05,141.350006,143.520004,137.550003,138.160004,170464700,126.510979
2012-10-31,141.850006,143.720001,140.679993,141.559998,114045400,129.624298
2012-10-22,143.149994,143.669998,140.389999,141.350006,143659000,129.432007
2012-10-15,143.229996,146.520004,142.770004,143.389999,135818400,131.300003
2012-10-08,145.600006,146.119995,142.580002,142.889999,119863800,130.842163
