Date,Open,High,Low,Close,Volume,Adj Close
2017-03-13,138.850006,139.429993,138.820007,139.199997,17042400,139.199997
2017-03-06,139.369995,139.979996,137.050003,139.139999,19731500,139.139999
2017-02-27,137.139999,140.279999,136.279999,139.779999,25426700,139.779999
2017-02-21,136.229996,137.479996,135.279999,136.660004,21851300,136.660004
2017-02-13,133.080002,136.270004,132.75,135.720001,27111000,135.720001
2017-02-06,129.130005,132.940002,128.899994,132.119995,27289800,132.119995
2017-01-30,120.93,130.490005,120.620003,129.080002,49956200,128.522781
2017-01-23,120.00,122.440002,119.50,121.949997,24907800,121.423553
2017-01-17,118.339996,120.50,118.220001,120.00,29087000,119.481979
2017-01-09,117.949997,119.93,117.940002,119.040001,27727200,118.526123
2017-01-03,115.800003,118.160004,114.760002,117.910004,25961300,117.401001
2016-12-27,116.519997,118.019997,115.43,115.82,21207100,115.320023
2016-12-19,115.800003,117.50,115.589996,116.519997,22664600,116.016998
2016-12-12,113.290001,116.730003,112.489998,115.970001,39003100,115.469376
2016-12-05,110.00,114.699997,108.25,113.949997,30397900,113.458092
2016-11-28,111.43,112.470001,108.849998,109.900002,31100000,109.425575
2016-11-21,110.120003,112.419998,110.010002,111.790001,23533100,111.307419
2016-11-14,107.709999,110.540001,104.080002,110.059998,39668200,109.584885
2016-11-07,110.080002,111.720001,105.830002,108.43,41413800,107.961922
2016-10-31,113.650002,114.230003,108.110001,108.839996,31269300,108.370148
2016-10-24,117.099998,118.360001,113.309998,113.720001,42045100,112.650711
2016-10-17,117.330002,118.209999,113.800003,116.599998,23106300,115.503632
2016-10-10,115.019997,118.690002,114.720001,117.629997,41741600,116.523941
2016-10-03,112.709999,114.559998,112.279999,114.059998,25205800,112.987511
2016-09-26,111.639999,114.639999,111.550003,113.050003,31276800,111.987015
2016-09-19,115.190002,116.18,111.550003,112.709999,40219100,111.650208
2016-09-12,102.650002,116.129997,102.529999,114.919998,77645600,113.839424
2016-09-06,107.900002,108.760002,103.129997,103.129997,42200900,102.160286
2016-08-29,106.620003,108.00,105.50,107.730003,26600100,106.717041
2016-08-22,108.860001,109.32,106.309998,106.940002,24721100,105.934464
2016-08-15,108.139999,110.230003,108.080002,109.360001,26474200,108.331711
2016-08-08,107.519997,108.940002,107.160004,108.18,24901100,107.162804
2016-08-01,104.410004,107.650002,104.00,107.480003,34029800,106.469391
2016-07-25,98.25,104.550003,96.419998,104.209999,51314200,102.673927
2016-07-18,98.699997,101.00,98.309998,98.660004,29513100,97.205742
2016-07-11,96.75,99.300003,96.730003,98.779999,28582100,97.323967
2016-07-05,95.389999,96.889999,94.370003,96.68,28176500,95.254921
2016-06-27,93.00,96.470001,91.50,95.889999,36865600,94.476562
2016-06-20,96.00,96.889999,92.650002,93.400002,41345800,92.02327
2016-06-13,98.690002,99.120003,95.300003,95.330002,38346500,93.92482
2016-06-06,97.989998,101.889999,97.550003,98.830002,24972800,97.37323
2016-05-31,99.599998,100.400002,96.629997,97.919998,34933700,96.476639
2016-05-23,95.870003,100.730003,95.669998,100.349998,40777600,98.870819
2016-05-16,92.389999,95.43,91.650002,95.220001,42541400,93.816444
2016-05-09,93.00,93.769997,89.470001,90.519997,43209900,89.185715
2016-05-02,93.970001,95.900002,91.849998,92.720001,45073100,91.353294
2016-04-25,105.00,105.650002,92.510002,93.739998,69884800,91.799339
2016-04-18,108.889999,108.949997,104.620003,105.68,37813100,103.492149
2016-04-11,108.970001,112.389999,108.660004,109.849998,32462000,107.575821
2016-04-04,110.419998,112.190002,108.120003,108.660004,29144500,106.410461
2016-03-28,106.00,110.419998,104.879997,109.989998,29593000,107.712921
2016-03-21,105.93,107.650002,104.889999,105.669998,29945900,103.482353
2016-03-14,101.910004,106.50,101.779999,105.919998,36414600,103.72718
2016-03-07,102.389999,102.830002,100.150002,102.260002,31102800,100.142952
2016-02-29,96.860001,103.75,96.650002,103.010002,40360700,100.877426
2016-02-22,96.309998,98.019997,93.32,96.910004,31810500,94.903717
2016-02-16,95.019997,98.889999,94.610001,96.040001,42079000,94.05172
2016-02-08,93.129997,96.349998,92.589996,93.989998,46224400,92.044159
2016-02-01,96.470001,97.330002,93.690002,94.019997,43430900,92.07354
2016-01-25,101.519997,101.529999,92.389999,97.339996,76067300,94.810341
2016-01-19,98.410004,101.459999,93.419998,101.419998,60846000,98.784317
2016-01-11,98.970001,101.190002,95.360001,97.129997,60702600,94.605804
2016-01-04,102.610001,105.849998,96.43,96.959999,68758000,94.440224
2015-12-28,107.589996,109.43,104.82,105.260002,30871100,102.524529
2015-12-21,107.279999,109.00,105.57,108.029999,31651900,105.222534
2015-12-14,112.18,112.800003,105.809998,106.029999,63021200,103.274513
2015-12-07,118.980003,119.860001,112.849998,113.18,37749100,110.238701
2015-11-30,117.989998,119.410004,114.220001,119.029999,41353100,115.936668
2015-11-23,119.269997,119.730003,117.120003,117.809998,27430100,114.748375
2015-11-16,111.379997,119.919998,111.00,119.300003,37996200,116.199661
2015-11-09,120.959999,121.809998,112.269997,112.339996,43311000,109.420525
2015-11-02,120.800003,123.82,119.610001,121.059998,39040600,117.913918
2015-10-26,118.080002,121.220001,113.989998,119.50,64472400,115.898346
2015-10-19,110.800003,119.230003,110.110001,119.080002,44270800,115.491005
2015-10-12,112.730003,112.75,109.559998,111.040001,36977000,107.693321
2015-10-05,109.879997,112.279999,108.209999,112.120003,52354500,108.740776
2015-09-28,113.849998,114.57,107.309998,110.379997,62779200,107.053215
2015-09-21,113.669998,116.690002,112.370003,114.709999,48539200,111.252708
2015-09-14,116.580002,116.889999,111.870003,113.449997,55455200,110.030685
2015-09-08,111.75,114.209999,109.769997,114.209999,63165600,110.767776
2015-08-31,112.029999,114.529999,107.360001,109.269997,59638800,105.976669
2015-08-24,94.870003,113.309998,92.00,113.290001,100072600,109.875511
2015-08-17,116.040001,117.650002,105.650002,105.760002,63933600,102.572464
2015-08-10,116.529999,119.989998,109.629997,115.959999,68943400,112.465034
2015-08-03,121.50,122.57,112.099998,115.519997,77000100,112.038292
2015-07-27,123.089996,123.910004,120.910004,121.300003,38319700,117.113991
2015-07-20,130.970001,132.970001,121.989998,124.50,68853800,120.203552
2015-07-13,125.029999,129.619995,124.32,129.619995,37848900,125.146858
2015-07-06,124.940002,126.230003,119.220001,123.279999,54988900,119.025658
2015-06-29,125.459999,126.940002,124.480003,126.440002,37745400,122.076607
2015-06-22,127.489998,129.800003,126.510002,126.75,39118800,122.375908
2015-06-15,126.099998,128.309998,125.709999,126.599998,39705000,122.231087
2015-06-08,128.899994,130.179993,125.620003,127.169998,44022900,122.78141
2015-06-01,130.279999,131.389999,128.360001,128.649994,34149300,124.210335
2015-05-26,132.600006,132.910004,129.119995,130.279999,49537100,125.784088
2015-05-18,128.380005,132.970001,128.360001,132.539993,43459400,127.966095
2015-05-11,127.389999,129.490005,124.82,128.770004,41660300,124.326202
2015-05-04,129.50,130.570007,123.360001,127.620003,54378400,123.215889
2015-04-27,132.309998,134.539993,124.580002,128.949997,84194400,123.982101
2015-04-20,125.57,130.630005,125.169998,130.279999,41488100,125.260864
2015-04-13,128.369995,128.570007,124.459999,124.75,34237200,119.943909
2015-04-06,124.470001,128.119995,124.330002,127.099998,36441500,122.203377
2015-03-30,124.050003,126.489998,123.099998,125.32,40507900,120.491951
2015-03-23,127.120003,128.039993,122.599998,123.25,41865200,118.501701
2015-03-16,123.879997,129.25,122.870003,125.900002,53334500,121.049606
2015-03-09,127.959999,129.570007,121.629997,123.589996,65302800,118.828598
2015-03-02,129.25,130.279999,125.760002,126.599998,49387700,121.722641
2015-02-23,130.020004,133.600006,126.610001,128.460007,73643200,123.510986
2015-02-17,127.489998,129.50,126.919998,129.50,48588700,124.510918
2015-02-09,118.550003,127.480003,118.43,127.080002,60641300,122.184151
2015-02-02,118.050003,120.510002,116.080002,118.93,54151400,114.348129
2015-01-26,113.739998,120.00,109.029999,117.160004,93168500,112.203506
2015-01-20,107.839996,113.75,106.50,112.980003,49684200,108.200348
2015-01-12,112.599998,112.800003,105.199997,105.989998,60721400,101.50605
2015-01-05,108.290001,113.25,104.629997,112.010002,56650500,107.271378
2014-12-29,113.790001,114.769997,107.349998,109.330002,38022100,104.704758
2014-12-22,112.160004,114.519997,111.970001,113.989998,29849100,109.16761
2014-12-15,110.699997,113.239998,106.260002,111.779999,65771300,107.051109
2014-12-08,114.099998,114.849998,109.349998,109.730003,51973600,105.087837
2014-12-01,118.809998,119.25,111.269997,115.00,53317900,110.134888
2014-11-24,116.849998,119.75,116.620003,118.93,45468400,113.898628
