Date,Open,High,Low,Close,Volume,Adj Close
2017-03-13,110.919998,111.68,110.82,111.519997,5147100,111.519997
2017-03-10,111.400002,111.50,110.690002,110.919998,3929800,110.919998
2017-03-09,110.900002,111.32,110.690002,111.029999,3994500,111.029999
2017-03-08,110.870003,111.32,110.660004,110.839996,4843700,110.839996
2017-03-07,110.699997,110.93,110.160004,110.860001,4937500,110.860001
2017-03-06,110.769997,110.980003,110.089996,110.669998,4967400,110.669998
2017-03-03,110.589996,111.50,110.040001,111.239998,5837900,111.239998
2017-03-02,111.00,111.209999,110.449997,110.589996,4713000,110.589996
2017-03-01,110.660004,111.800003,110.660004,111.040001,7359400,111.040001
2017-02-28,110.00,110.400002,109.830002,110.089996,4749000,110.089996
2017-02-27,109.93,110.470001,109.830002,110.230003,3436400,110.230003
2017-02-24,109.620003,110.32,109.099998,110.32,4766100,110.32
2017-02-23,110.300003,110.489998,109.589996,109.730003,5470400,109.730003
2017-02-22,109.690002,110.279999,109.529999,110.120003,5473400,110.120003
2017-02-21,109.940002,110.209999,109.800003,110.010002,4991500,110.010002
2017-02-17,110.239998,110.50,109.519997,110.059998,6287300,110.059998
2017-02-16,110.339996,110.870003,110.089996,110.709999,7169400,110.709999
2017-02-15,109.910004,110.68,109.800003,110.18,7033500,110.18
2017-02-14,109.800003,110.330002,109.529999,110.330002,4764100,110.330002
