Date,Close/Last,RSI,
10/14/2016,213.12,40.638555,
10/13/2016,213.01,39.989264,
10/12/2016,213.71,42.661791,
10/11/2016,213.43,41.248271,
10/10/2016,216.16,52.63435,
10/07/2016,215.04,47.258891,
10/06/2016,215.78,50.678969,
10/05/2016,215.63,50.019098,
10/04/2016,214.68,45.892843,
10/03/2016,215.78,50.212785,
09/30/2016,216.3,52.307626,
09/29/2016,214.68,45.989815,
09/28/2016,216.64,53.741812,
09/27/2016,215.57,49.564903,
09/26/2016,214.24,43.897865,
09/23/2016,215.99,50.635496,
09/22/2016,217.18,55.884897,
09/21/2016,215.82,50.619317,
09/20/2016,213.42,39.068405,
09/19/2016,213.41,39.01491,
09/16/2016,213.37,38.821547,
09/15/2016,215.28,44.945813,
09/14/2016,213.15,34.589153,
09/13/2016,213.23,34.81051,
09/12/2016,216.34,44.853468,
09/09/2016,213.28,25.93021,
09/08/2016,218.51,54.918013,
09/07/2016,219.01,60.762639,
09/06/2016,219.0308,61.005718,
09/02/2016,218.37,55.969369,
09/01/2016,217.39,46.797817,
08/31/2016,217.38,46.695849,
08/30/2016,218,52.287903,
08/29/2016,218.3608,55.786893,
08/26/2016,217.29,46.164191,
08/25/2016,217.7,49.907259,
08/24/2016,217.85,51.276211,
08/23/2016,218.97,62.863846,
08/22/2016,218.53,59.638928,
08/19/2016,218.54,59.745052,
08/18/2016,218.86,62.972248,
08/17/2016,218.37,59.994175,
08/16/2016,217.96,57.414911,
08/15/2016,219.09,68.344783,
08/12/2016,218.46,65.001744,
08/11/2016,218.65,66.920005,
08/10/2016,217.64,61.481752,
08/09/2016,218.18,66.763108,
08/08/2016,218.05,66.132773,
08/05/2016,218.18,67.281156,
08/04/2016,216.4097,58.435286,
08/03/2016,216.18,57.080231,
08/02/2016,215.5492,53.318858,
08/01/2016,216.94,64.543019,
07/29/2016,217.12,66.165406,
07/28/2016,216.77,64.608576,
07/27/2016,216.52,63.529796,
07/26/2016,216.75,65.174714,
07/25/2016,216.65,64.818264,
07/22/2016,217.24,68.543601,
07/21/2016,216.265,65.603387,
07/20/2016,217.085,70.598151,
07/19/2016,216.19,68.22145,
07/18/2016,216.4092,69.459075,
07/15/2016,215.83,68.082077,
07/14/2016,216.12,69.493997,
07/13/2016,214.92,66.94073,
07/12/2016,214.95,67.06703,
07/11/2016,213.4,63.899838,
07/08/2016,212.65,62.321845,
07/07/2016,209.526,54.937673,
07/06/2016,209.66,55.356483,
07/05/2016,208.41,52.303826,
07/01/2016,209.9208,56.506832,
06/30/2016,209.475,55.558432,
06/29/2016,206.66,49.272085,
06/28/2016,203.1997,39.860915,
06/27/2016,199.6,27.219111,
06/24/2016,203.13,33.419222,
06/23/2016,210.81,60.325709,
06/22/2016,208.1,46.696655,
06/21/2016,208.44,48.581067,
06/20/2016,207.85,45.122468,
06/17/2016,206.52,36.450184,
06/16/2016,208.37,45.439717,
06/15/2016,207.75,41.054942,
06/14/2016,208.04,42.492522,
06/13/2016,208.4492,44.470011,
06/10/2016,210.07,53.314752,
06/09/2016,212.08,68.526791,
06/08/2016,212.37,71.163372,
06/07/2016,211.68,68.574202,
06/06/2016,211.35,67.310842,
06/03/2016,210.28,62.966229,
06/02/2016,210.91,67.736811,
06/01/2016,210.27,65.335606,
05/31/2016,209.84,63.702046,
05/27/2016,210.24,66.318544,
05/26/2016,209.34,63.262944,
05/25/2016,209.28,63.061881,
05/24/2016,207.87,58.226401,
05/23/2016,205.21,46.288175,
05/20/2016,205.49,47.576268,
05/19/2016,204.2,40.73833,
05/18/2016,204.91,43.5523,
05/17/2016,204.8508,43.258179,
05/16/2016,206.78,51.061316,
05/13/2016,204.76,41.038601,
05/12/2016,206.56,49.103728,
05/11/2016,206.5,48.801876,
05/10/2016,208.45,59.04456,
05/09/2016,205.8892,45.533465,
05/06/2016,205.72,44.44358,
05/05/2016,204.97,39.623889,
05/04/2016,205.01,39.789579,
05/03/2016,206.1592,44.613284,
05/02/2016,207.97,53.875634,
04/29/2016,206.3308,44.485614,
04/28/2016,207.4475,50.830229,
04/27/2016,209.35,65.057169,
04/26/2016,208.9192,62.943446,
04/25/2016,208.61,61.436591,
04/22/2016,208.97,64.170917,
04/21/2016,208.97,64.170917,
04/20/2016,210.1,72.358884,
04/19/2016,209.9,71.785421,
04/18/2016,209.2392,69.930349,
04/15/2016,207.78,65.410561,
04/14/2016,208.01,66.835688,
04/13/2016,208.0008,66.809655,
04/12/2016,205.92,60.497829,
04/11/2016,204.0201,53.181292,
04/08/2016,204.4992,55.514924,
04/07/2016,203.95,53.405545,
04/06/2016,206.42,66.090472,
04/05/2016,204.1892,57.977275,
04/04/2016,206.25,72.374285,
04/01/2016,206.92,78.045045,
03/31/2016,205.52,74.250891,
03/30/2016,206.02,78.617945,
03/29/2016,205.1208,76.368319,
03/28/2016,203.24,70.531978,
03/24/2016,203.12,70.10806,
03/23/2016,203.2092,70.789338,
03/22/2016,204.56,81.596068,
03/21/2016,204.67,82.519333,
03/18/2016,204.38,82.037072,
03/17/2016,204.63,83.831457,
03/16/2016,203.34,82.003408,
03/15/2016,202.17,80.173627,
03/14/2016,202.5,82.297688,
